date,fused_signal,confidence,llm_signal,llm_confidence,llm_tone,llm_summary,llm_action,deterministic_signal,deterministic_regime,deterministic_confidence,comp_momentum,comp_trend,comp_volume,comp_risk,comp_rs,price,forward_return,signal_clipped,realized_vol,position,position_prev,turnover,tc_cost,strategy_return,buy_hold_return
2020-10-09,0.0,0.21,0.0,0.3,neutral,"Mixed technical signals with negative momentum across all timeframes but some potential trend stabilization. Price remains below both MA50 and MA200, and volume indicators show distribution. The MACD shows a bullish cross but ADX indicates weak trend strength.",hold,-0.26599538859839494,choppy_neutral_vol,0.3725983860094383,"{'score': np.float64(-0.09483392278202789), 'components': {'momentum_returns': np.float64(-0.14949962149803547), 'macd_signal': np.float64(0.011704155958475848), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(-0.3063591992682486), 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.3964275352850008), 'cross_boost': 0.0}, 'interpretation': 'Moderate downtrend (weak ADX=15.9)'}","{'score': 0.06, 'components': {'obv': 0.0, 'accumulation_distribution': 0.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.36861116550451), 'components': {'sharpe': np.float64(0.14922789313216833), 'sortino': np.float64(0.08568190864557723), 'max_drawdown': np.float64(0.6468256633429763), 'volatility': 0.3, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.6256408311001278), 'components': {'relative_performance': np.float64(-0.733134094850192), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.09250673624993591)}, 'interpretation': 'Strong underperformance vs S&P 500'}",15.7445710116,-0.03495762712077011,0.0,0.11956366798074487,-0.32375,-0.32375,0.0,0.0,0.011317531780349322,-0.03495762712077011
2020-10-16,-0.37000000000000005,0.693439409508815,-0.4,0.6,bearish,"The stock exhibits consistent bearish momentum across all timeframes with price below both key moving averages and a confirmed downtrend. Volume indicators show weak accumulation and the ADX suggests a lack of strong trend strength, reducing conviction in the bearish move.",short,-0.2687881901763008,choppy_neutral_vol,0.4135758665617053,"{'score': np.float64(-0.2532789947592999), 'components': {'momentum_returns': np.float64(-0.3889487655071701), 'macd_signal': np.float64(-0.00231148589819663), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bearish momentum'}","{'score': np.float64(-0.2919524566003827), 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.3777852699280314), 'cross_boost': 0.0}, 'interpretation': 'Moderate downtrend (weak ADX=15.1)'}","{'score': 0.26, 'components': {'obv': 0.5, 'accumulation_distribution': 0.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.3401016521639737), 'components': {'sharpe': np.float64(0.09077809486460348), 'sortino': np.float64(0.03080903934423951), 'max_drawdown': np.float64(0.6468256633429792), 'volatility': 0.3, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.7713524381819272), 'components': {'relative_performance': np.float64(-0.8660294671095781), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.10532297107234916)}, 'interpretation': 'Strong underperformance vs S&P 500'}",15.194178169,0.01792901573023542,-0.37000000000000005,0.11736586471180376,-0.37000000000000005,-0.32375,0.04625000000000007,2.3125000000000034e-05,-0.006656860820187106,0.01792901573023542
2020-10-23,-0.31450000000000006,0.6899543406338533,-0.4,0.6,bearish,"The stock shows bearish momentum with negative 3-month return and price below both MA50 and MA200, indicating a downtrend. Volume indicators (OBV and Accumulation-Distribution) are declining, confirming selling pressure, though recent gap-up and rising relative strength introduce some conflicting signals. High volatility regime reduces confidence in the strength of the bearish move.",short,-0.19908681267706557,choppy_high_vol,0.17868038443697293,"{'score': np.float64(0.0033293859725106404), 'components': {'momentum_returns': np.float64(-0.0021078367534387576), 'macd_signal': np.float64(-0.0015026006887708387), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(-0.3579122878713978), 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.4631370184671296), 'cross_boost': 0.0}, 'interpretation': 'Moderate downtrend (weak ADX=18.5)'}","{'score': 0.12, 'components': {'obv': 0.0, 'accumulation_distribution': 0.0, 'volume_spike': 0.6, 'confirmation_bonus': 0.0}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.35512208535422085), 'components': {'sharpe': np.float64(0.12322515863527056), 'sortino': np.float64(0.057240609639478746), 'max_drawdown': np.float64(0.6468256633429759), 'volatility': 0.3, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.5445600987852579), 'components': {'relative_performance': np.float64(-0.651819207527503), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.09274089125775496)}, 'interpretation': 'Strong underperformance vs S&P 500'}",15.4665948284,-0.02875629043332284,-0.31450000000000006,0.16796738742414646,-0.31450000000000006,-0.37000000000000005,0.055499999999999994,2.7749999999999997e-05,0.009016103341280035,-0.02875629043332284
2020-10-30,-0.235875,0.6948118239097734,-0.3,0.6,bearish,"The stock shows consistent negative momentum across all timeframes with price below both MA50 and MA200, confirming a downtrend. Volume indicators (OBV and Accumulation-Distribution) are declining, supporting the bearish price action. However, volatility is high which reduces confidence in the strength of the move.",short,-0.1962364781954679,choppy_high_vol,0.3216827673684138,"{'score': np.float64(-0.25444044138710475), 'components': {'momentum_returns': np.float64(-0.38955606345872623), 'macd_signal': np.float64(-0.006145000694663283), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bearish momentum'}","{'score': np.float64(-0.3138502504370743), 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.4061209244786158), 'cross_boost': 0.0}, 'interpretation': 'Moderate downtrend (weak ADX=16.2)'}","{'score': 0.24, 'components': {'obv': 0.0, 'accumulation_distribution': 0.0, 'volume_spike': 0.7, 'confirmation_bonus': 0.1}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.3240954702373494), 'components': {'sharpe': np.float64(0.057963514672015604), 'sortino': np.float64(0.0), 'max_drawdown': np.float64(0.646825663342979), 'volatility': 0.3, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.5237510688072635), 'components': {'relative_performance': np.float64(-0.6266300132998353), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.09712105550742832)}, 'interpretation': 'Strong underperformance vs S&P 500'}",15.0218329355,0.01554404144970789,-0.235875,0.17617793560806005,-0.235875,-0.31450000000000006,0.07862500000000006,3.931250000000003e-05,-0.0037057632769498484,0.01554404144970789
2020-11-06,-0.235875,0.695404321248539,-0.3,0.6,bearish,"The stock exhibits negative momentum across all timeframes with price below both MA50 and MA200, confirming a downtrend. Volume indicators (OBV and Accumulation-Distribution) show distribution, supporting the bearish view, though volatility is high which reduces conviction.",short,-0.20808642497078064,choppy_high_vol,0.3098302487397733,"{'score': np.float64(-0.19059260170427222), 'components': {'momentum_returns': np.float64(-0.29525546294708466), 'macd_signal': np.float64(0.006617246056664028), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(-0.2533451797260604), 'components': {'ma_structure': -1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.3278276135171589), 'cross_boost': 0.0}, 'interpretation': 'Moderate downtrend (weak ADX=13.1)'}","{'score': 0.16, 'components': {'obv': 0.0, 'accumulation_distribution': 0.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.1}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.3244229897534081), 'components': {'sharpe': np.float64(0.0590552463922136), 'sortino': np.float64(0.0), 'max_drawdown': np.float64(0.6468256633429761), 'volatility': 0.3, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.617210005799817), 'components': {'relative_performance': np.float64(-0.7117657318680173), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.10544427393179971)}, 'interpretation': 'Strong underperformance vs S&P 500'}",15.2553329293,0.05357142856779995,-0.235875,0.1809493977434009,-0.235875,-0.235875,0.0,0.0,-0.012636160713429814,0.05357142856779995
2020-11-13,0.0,0.21,0.0,0.3,neutral,Mixed technical signals with conflicting momentum indicators and weak volume confirmation in a high volatility regime. The stock shows short-term positive momentum but lacks trend strength and volume support for a directional view over a 1-week horizon.,hold,-0.12084752837077552,choppy_high_vol,0.17929663492977144,"{'score': np.float64(0.015151580216990014), 'components': {'momentum_returns': np.float64(0.01589286110727979), 'macd_signal': np.float64(0.024106102486290748), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(-0.08099168643647955), 'components': {'ma_structure': -0.5, 'price_structure': 0.0, 'adx_multiplier': np.float64(0.38567469731656934), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (weak ADX=15.4)'}","{'score': 0.26, 'components': {'obv': 0.5, 'accumulation_distribution': 0.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.340404393399272), 'components': {'sharpe': np.float64(0.09417590779758184), 'sortino': np.float64(0.027226026121265012), 'max_drawdown': np.float64(0.6468256633429779), 'volatility': 0.3, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.4757350375645859), 'components': {'relative_performance': np.float64(-0.5789987006426836), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.09673633692190238)}, 'interpretation': 'Moderate underperformance vs S&P 500'}",16.0725829076,-0.020408163260735135,0.0,0.19930578126655665,-0.235875,-0.235875,0.0,0.0,0.0048137755091259,-0.020408163260735135
2020-11-20,0.0,0.21,0.0,0.3,neutral,"Mixed technical signals with conflicting momentum and volume indicators in a high volatility regime. The 1-month positive momentum is offset by negative 3-month and 12-month returns, while OBV and accumulation-distribution trends diverge.",hold,-0.081826595159157,choppy_high_vol,0.20563930830570495,"{'score': np.float64(0.04439854496178625), 'components': {'momentum_returns': np.float64(0.06437908381451977), 'macd_signal': np.float64(0.012760702411741986), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(-0.09041051845146955), 'components': {'ma_structure': -0.5, 'price_structure': 0.0, 'adx_multiplier': np.float64(0.4305262783403312), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (weak ADX=17.2)'}","{'score': 0.46, 'components': {'obv': 1.0, 'accumulation_distribution': 0.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Neutral volume'}","{'score': np.float64(0.36333312438287957), 'components': {'sharpe': np.float64(0.13634212507340515), 'sortino': np.float64(0.06660197599876927), 'max_drawdown': np.float64(0.6564403666444167), 'volatility': 0.3, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.49418319301590774), 'components': {'relative_performance': np.float64(-0.6061041327815391), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.08807906023436868)}, 'interpretation': 'Moderate underperformance vs S&P 500'}",15.7445710116,0.025070621467500276,0.0,0.2012191360289466,-0.235875,-0.235875,0.0,0.0,-0.005913532838646628,0.025070621467500276
2020-11-27,0.0,0.21,0.0,0.3,neutral,"Mixed technical signals with conflicting momentum and trend indicators in a high volatility regime. While 1-month momentum is positive and price is above MA50, longer-term momentum is negative and price remains below MA200, with volume indicators diverging.",hold,-0.06996277350758055,choppy_high_vol,0.1934869707276532,"{'score': np.float64(0.1011486886373588), 'components': {'momentum_returns': np.float64(0.15287602238523645), 'macd_signal': np.float64(0.008896370434775536), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(-0.09433912552549847), 'components': {'ma_structure': -0.5, 'price_structure': 0.0, 'adx_multiplier': np.float64(0.44923393107380233), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (weak ADX=18.0)'}","{'score': 0.42000000000000004, 'components': {'obv': 1.0, 'accumulation_distribution': 0.0, 'volume_spike': 0.1, 'confirmation_bonus': 0.0}, 'interpretation': 'Neutral volume'}","{'score': np.float64(0.37214150402868407), 'components': {'sharpe': np.float64(0.1545124214708069), 'sortino': np.float64(0.08338842963168547), 'max_drawdown': np.float64(0.6564403666444194), 'volatility': 0.3, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.3966897270903271), 'components': {'relative_performance': np.float64(-0.5136694903165149), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.08302023677381228)}, 'interpretation': 'Moderate underperformance vs S&P 500'}",16.1392971916,0.01756803307070709,0.0,0.20714513452585986,-0.235875,-0.235875,0.0,0.0,-0.004143859800553035,0.01756803307070709
2020-12-04,0.0,0.21,0.0,0.3,neutral,"Mixed technical signals with positive short-term momentum but conflicting volume trends and high volatility regime. Price is above both MA50 and MA200 with uptrend structure, but ADX indicates weak trend strength.",hold,0.044049956982989816,uptrend_high_vol,0.35741748494404646,"{'score': np.float64(0.07767812138340977), 'components': {'momentum_returns': np.float64(0.11830794213351202), 'macd_signal': np.float64(0.0038897949831346867), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(0.5531503110351215), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.5010419484013781), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (moderate ADX=20.0)'}","{'score': 0.46, 'components': {'obv': 1.0, 'accumulation_distribution': 0.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Neutral volume'}","{'score': np.float64(0.3674009431759686), 'components': {'sharpe': np.float64(0.14461659169854846), 'sortino': np.float64(0.07452937002649723), 'max_drawdown': np.float64(0.6564403666444185), 'volatility': 0.3, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.425811392361102), 'components': {'relative_performance': np.float64(-0.5366753616024872), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.08913603075861483)}, 'interpretation': 'Moderate underperformance vs S&P 500'}",16.4228328984,0.049763033171921434,0.0,0.20712453338490833,-0.235875,-0.235875,0.0,0.0,-0.011737855449426968,0.049763033171921434
2020-12-11,0.235875,0.6951348637540868,0.3,0.6,bullish,"The stock shows positive momentum with 1m and 3m returns above 6%, supported by an uptrend in price action and MACD bullish alignment. However, high volatility regime and mixed volume signals reduce confidence in the strength of the move.",long,0.20269727508173624,uptrend_high_vol,0.5064440462786077,"{'score': np.float64(0.2297940959611219), 'components': {'momentum_returns': np.float64(0.34650640347888323), 'macd_signal': np.float64(0.02282466849923903), 'rsi_moderation': 0.0}, 'interpretation': 'Moderate bullish momentum'}","{'score': np.float64(0.7978128222724906), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.7226565419134878), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=28.9)'}","{'score': 0.7400000000000001, 'components': {'obv': 1.0, 'accumulation_distribution': 0.5, 'volume_spike': 0.7, 'confirmation_bonus': 0.0}, 'interpretation': 'Good volume confirmation'}","{'score': np.float64(0.38947356975291814), 'components': {'sharpe': np.float64(0.1906589955845025), 'sortino': np.float64(0.11582889708231459), 'max_drawdown': np.float64(0.6564403666444178), 'volatility': 0.3, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.2431509051918443), 'components': {'relative_performance': np.float64(-0.3671898279530362), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.07596107723880811)}, 'interpretation': 'Moderate underperformance vs S&P 500'}",17.2400828767,-0.051918735890168266,0.235875,0.22862542022104898,0.235875,-0.235875,0.47175,0.000235875,-0.01248220682809344,-0.051918735890168266
2020-12-18,0.0,0.21,0.0,0.3,neutral,"Mixed technical signals with positive short-term momentum and volume confirmation offset by bearish MACD cross and high volatility regime. The stock shows an uptrend with price above both moving averages and ADX > 25 indicating trend strength, but conflicting signals reduce conviction for a directional view.",hold,0.19502510669793624,uptrend_high_vol,0.5437587873442777,"{'score': np.float64(0.07581161129833272), 'components': {'momentum_returns': np.float64(0.1175857364646419), 'macd_signal': np.float64(-0.0030955870184226075), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(0.8772552338074454), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.7946152480139903), 'cross_boost': 0.0}, 'interpretation': 'Strong uptrend (strong ADX=31.8)'}","{'score': 0.9400000000000001, 'components': {'obv': 1.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.7, 'confirmation_bonus': 0.0}, 'interpretation': 'Strong volume confirmation'}","{'score': np.float64(0.36632890306443544), 'components': {'sharpe': np.float64(0.14399506703786946), 'sortino': np.float64(0.07010145645985066), 'max_drawdown': np.float64(0.6564403666444181), 'volatility': 0.3, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.4429207183480036), 'components': {'relative_performance': np.float64(-0.5550932594521241), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.08782745889587959)}, 'interpretation': 'Moderate underperformance vs S&P 500'}",16.3449995671,-0.02414965986261175,0.0,0.2352038505702669,0.235875,0.235875,0.0,0.0,-0.005696301020093547,-0.02414965986261175
2020-12-25,-0.235875,0.487117103293659,-0.3,0.4,bearish,"The stock shows weak momentum with negative 1-month return and bearish MACD histogram, though price remains above MA50. High volatility regime reduces confidence in directional moves, while volume indicators show no accumulation.",short,-0.04234206587317849,downtrend_high_vol,0.30881972305561245,"{'score': np.float64(-0.006368114990122701), 'components': {'momentum_returns': np.float64(-0.0005366997201040405), 'macd_signal': np.float64(-0.03009630086027537), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(0.01223355448172789), 'components': {'ma_structure': -0.5, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.6116777240863923), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (moderate ADX=24.5)'}","{'score': 0.42000000000000004, 'components': {'obv': 0.5, 'accumulation_distribution': 0.5, 'volume_spike': 0.1, 'confirmation_bonus': 0.0}, 'interpretation': 'Neutral volume'}","{'score': np.float64(0.34655532304369696), 'components': {'sharpe': np.float64(0.1046703030483439), 'sortino': np.float64(0.030220702340446715), 'max_drawdown': np.float64(0.6564403666444176), 'volatility': 0.3, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.47769271928370827), 'components': {'relative_performance': np.float64(-0.5843712652374428), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.09332145404626553)}, 'interpretation': 'Moderate underperformance vs S&P 500'}",15.9502733871,0.0024398745184814885,-0.235875,0.23710721076416866,-0.235875,0.235875,0.47175,0.000235875,-0.0008113804020468211,0.0024398745184814885
2021-01-01,-0.235875,0.4926874830429689,-0.3,0.4,bearish,"The stock shows weak momentum with negative 1-month and 6-month returns, bearish MACD signals, and declining volume trends. Price is below the MA200 despite being above MA50, indicating mixed trend signals in a high volatility environment.",short,-0.15374966085937716,choppy_high_vol,0.150812381300782,"{'score': np.float64(-0.007128650943690358), 'components': {'momentum_returns': np.float64(-0.0039057566217033657), 'macd_signal': np.float64(-0.022949545697915852), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(0.006731559482031181), 'components': {'ma_structure': -0.5, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.4808256772879398), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (weak ADX=19.2)'}","{'score': 0.06, 'components': {'obv': 0.0, 'accumulation_distribution': 0.0, 'volume_spike': 0.3, 'confirmation_bonus': 0.0}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.3512372429055952), 'components': {'sharpe': np.float64(0.11418124122798251), 'sortino': np.float64(0.0393638943804806), 'max_drawdown': np.float64(0.6564403666444176), 'volatility': 0.3, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.4774464786930968), 'components': {'relative_performance': np.float64(-0.5852468487537386), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.09219962993935825)}, 'interpretation': 'Moderate underperformance vs S&P 500'}",15.9891900527,0.02712100139348661,-0.235875,0.23645409122957872,-0.235875,-0.235875,0.0,0.0,-0.006397166203688655,0.02712100139348661
2021-01-08,0.0,0.21,0.0,0.3,neutral,"Mixed technical signals with positive momentum and trend indicators offset by concerning volume divergence and high volatility. The 1-month and 3-month momentum are positive, price is above both MA50 and MA200 with a golden cross, and MACD shows bullish alignment. However, volume indicators (OBV and Accumulation-Distribution) show downtrends, creating signal conflict, and volatility regime is high, reducing confidence in continuation.",hold,0.010376534081913026,uptrend_high_vol,0.25363178692866956,"{'score': np.float64(0.0820055125405808), 'components': {'momentum_returns': np.float64(0.12509563221332357), 'macd_signal': np.float64(0.0034667580096023887), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(0.8625188105737276), 'components': {'ma_structure': 1.0, 'price_structure': 0.8, 'adx_multiplier': np.float64(0.5095279081283764), 'cross_boost': 0.3}, 'interpretation': 'Strong uptrend (moderate ADX=20.4)'}","{'score': 0.0, 'components': {'obv': 0.0, 'accumulation_distribution': 0.0, 'volume_spike': 0.7, 'confirmation_bonus': -0.2}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.36336471549883054), 'components': {'sharpe': np.float64(0.13931867288389854), 'sortino': np.float64(0.06229510986278308), 'max_drawdown': np.float64(0.6564403666444174), 'volatility': 0.3, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.3750470370423213), 'components': {'relative_performance': np.float64(-0.4862891567606886), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.08875788028163266)}, 'interpretation': 'Moderate underperformance vs S&P 500'}",16.4228328984,0.005168849066732761,0.0,0.24442139089139084,-0.235875,-0.235875,0.0,0.0,-0.00121920227361559,0.005168849066732761
2021-01-15,0.0,0.21,0.0,0.3,neutral,Mixed technical signals with conflicting momentum and volume trends in a high volatility regime. The stock shows some positive trend elements but lacks volume confirmation and has weak momentum for a 1-week horizon.,hold,-0.07370620920635089,choppy_high_vol,0.1787971732222228,"{'score': np.float64(0.040963986365931404), 'components': {'momentum_returns': np.float64(0.062199417786979704), 'macd_signal': np.float64(0.0026718240219729683), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(0.19263540911098878), 'components': {'ma_structure': 1.0, 'price_structure': 0.0, 'adx_multiplier': np.float64(0.4586557359785447), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (weak ADX=18.3)'}","{'score': 0.13999999999999996, 'components': {'obv': 0.0, 'accumulation_distribution': 0.5, 'volume_spike': 0.7, 'confirmation_bonus': -0.2}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.37374433023935083), 'components': {'sharpe': np.float64(0.16047934193498992), 'sortino': np.float64(0.08245217998874554), 'max_drawdown': np.float64(0.656440366644419), 'volatility': 0.3, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.23013452493225972), 'components': {'relative_performance': np.float64(-0.34838513470849497), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.08174939022376476)}, 'interpretation': 'Moderate underperformance vs S&P 500'}",16.5077200429,-0.008227631129376745,0.0,0.2455542131785771,-0.235875,-0.235875,0.0,0.0,0.0019406924926417396,-0.008227631129376745
2021-01-22,0.0,0.21,0.0,0.3,neutral,"Mixed technical signals with conflicting momentum and volume trends in a high volatility regime. The stock shows positive 3-month momentum and bullish MACD cross, but lacks volume confirmation and has weak trend strength (ADX < 25).",hold,-0.05646777388101315,uptrend_high_vol,0.3137637208583546,"{'score': np.float64(0.09114980401559954), 'components': {'momentum_returns': np.float64(0.14015722201458924), 'macd_signal': np.float64(0.0002380485305826241), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(0.14395407258364712), 'components': {'ma_structure': 1.0, 'price_structure': -0.8, 'adx_multiplier': np.float64(0.5141216877987399), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (moderate ADX=20.6)'}","{'score': 0.22000000000000003, 'components': {'obv': 0.0, 'accumulation_distribution': 1.0, 'volume_spike': 0.1, 'confirmation_bonus': -0.2}, 'interpretation': 'Weak volume or divergence'}","{'score': np.float64(0.3592566597291533), 'components': {'sharpe': np.float64(0.11736109954494417), 'sortino': np.float64(0.0392601313370759), 'max_drawdown': np.float64(0.6847852143930195), 'volatility': 0.3, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.3120985802918962), 'components': {'relative_performance': np.float64(-0.41818920637041834), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.09390937392147786)}, 'interpretation': 'Moderate underperformance vs S&P 500'}",16.3719006116,-0.010369858278989952,0.0,0.24323121618569768,-0.235875,-0.235875,0.0,0.0,0.002445990321556755,-0.010369858278989952
2021-01-29,0.0,0.21,0.0,0.3,neutral,"Mixed technical signals with conflicting momentum and trend indicators in a high volatility regime. While short-term momentum is positive and volume accumulation is up, price remains below key moving averages and volatility is elevated, limiting conviction for directional moves over a 1-week horizon.",hold,0.0759162565940257,uptrend_high_vol,0.424570689807909,"{'score': np.float64(0.150818903883548), 'components': {'momentum_returns': np.float64(0.23184150874304307), 'macd_signal': np.float64(0.000609616002849922), 'rsi_moderation': 0.0}, 'interpretation': 'Neutral momentum'}","{'score': np.float64(0.17956878175875882), 'components': {'ma_structure': 0.5, 'price_structure': 0.0, 'adx_multiplier': np.float64(0.5985626058625294), 'cross_boost': 0.0}, 'interpretation': 'Neutral/choppy (moderate ADX=23.9)'}","{'score': 0.7400000000000001, 'components': {'obv': 0.5, 'accumulation_distribution': 1.0, 'volume_spike': 0.7, 'confirmation_bonus': 0.0}, 'interpretation': 'Good volume confirmation'}","{'score': np.float64(0.3839410255095568), 'components': {'sharpe': np.float64(0.16449037825251112), 'sortino': np.float64(0.08520656970443619), 'max_drawdown': np.float64(0.6902103923716647), 'volatility': 0.3, 'beta': 1.0}, 'interpretation': 'Unfavorable risk profile'}","{'score': np.float64(-0.2621380927996873), 'components': {'relative_performance': np.float64(-0.379805464376479), 'trend_bonus': 0.2, 'capture_ratio_score': np.float64(-0.0823326284232083)}, 'interpretation': 'Moderate underperformance vs S&P 500'}",16.2021263225,0.01047851903637076,0.0,0.21366799395924707,-0.235875,-0.235875,0.0,0.0,-0.0024716206777039527,0.01047851903637076
